length,width
0.000469263256686947,0.0
0.00563115908024403,0.02299389957766307
0.010793054903801003,0.034725480994838104
0.015954950727358086,0.04176442984514313
0.02064758329422811,0.04598779915532614
0.025809479117785084,0.04974190520882215
0.030971374941342056,0.05255748474894416
0.03566400750821208,0.05443453777569216
0.040825903331769164,0.05584232754575317
0.04598779915532614,0.05584232754575317
0.05114969497888311,0.055373064289066166
0.055842327545753134,0.055373064289066166
0.06100422336931022,0.05396527451900516
0.06616611919286719,0.052088221492257156
0.07085875175973722,0.050680431722196155
0.07602064758329419,0.04974190520882215
0.08118254340685127,0.05021116846550915
0.0858751759737213,0.05255748474894416
0.09103707179727827,0.055373064289066166
0.09619896762083524,0.058188643829188175
0.10136086344439232,0.06053496011262318
0.10605349601126235,0.06241201313937119
0.11121539183481932,0.06381980290943219
0.1163772876583763,0.0642890661661192
0.12106992022524632,0.0642890661661192
0.1262318160488034,0.06381980290943219
0.13139371187236037,0.06381980290943219
0.1360863444392304,0.0642890661661192
0.14124824026278737,0.0652275926794932
0.14641013608634446,0.0671046457062412
0.15157203190990143,0.07085875175973722
0.15626466447677145,0.07461285781323322
0.16142656030032854,0.08071328015016424
0.1665884561238855,0.08728296574378226
0.17128108869075553,0.09291412482402628
0.1764429845143125,0.1004223369310183
0.1816048803378696,0.10746128578132333
0.18676677616142656,0.11450023463162834
0.1914594087282966,0.12060065696855936
0.19662130455185356,0.12576255279211637
0.20178320037541064,0.1299859221022994
0.20647583294228067,0.1332707648991084
0.21163772876583764,0.1356170811825434
0.2167996245893946,0.1374941342092914
0.22149225715626464,0.1328015016424214
0.22665415297982172,0.14922571562646644
0.2318160488033787,0.1698732989206945
0.23697794462693567,0.18207414359455654
0.2416705771938057,0.18817456593148757
0.24683247301736277,0.1999061473486626
0.25199436884091975,0.21398404504927265
0.25668700140778977,0.21586109807602064
0.26184889723134674,0.21022993899577663
0.26701079305490383,0.21351478179258565
0.27170342562177385,0.22477709995307368
0.2768653214453308,0.2383857343969967
0.2820272172688878,0.24730173627404975
0.2871891130924449,0.25152510558423274
0.2918817456593149,0.25011731581417174
0.2970436414828719,0.24917878930079776
0.30220553730642896,0.2576255279211638
0.3068981698732989,0.2679493195682778
0.31206006569685596,0.28015016424213984
0.31722196152041293,0.29563585171281087
0.32238385734397,0.3054903801032379
0.32707648991083993,0.31065227592679495
0.332238385734397,0.31393711872360397
0.337400281557954,0.3153449084936649
0.342092914124824,0.3158141717503519
0.3472548099483811,0.3148756452369779
0.35241670577193807,0.31346785546691697
0.3571093383388081,0.31346785546691697
0.36227123416236506,0.31346785546691697
0.36743312998592215,0.2754575316752698
0.3725950258094791,0.28343500703894886
0.37728765837634914,0.2876583763491319
0.3824495541999061,0.2867198498357579
0.3876114500234632,0.25668700140778977
0.3923040825903332,0.2585640544345378
0.3974659784138902,0.24964805255748476
0.40262787423744717,0.2632566870014078
0.4073205068043172,0.2759267949319568
0.4124824026278743,0.28343500703894886
0.41764429845143125,0.2904739558892539
0.4228061942749882,0.2979821679962459
0.42749882684185825,0.3036133270764899
0.43266072266541533,0.30877522290004694
0.4378226184889723,0.31112153918348195
0.44251525105584233,0.30783669638667294
0.4476771468793993,0.2763960581886438
0.4528390427029564,0.2857813233223839
0.45800093852651336,0.2989206945096199
0.4626935710933834,0.31065227592679495
0.46785546691694035,0.32097606757390895
0.47301736274049744,0.32707648991084
0.47770999530736746,0.328953542937588
0.48287189113092444,0.330361332707649
0.4880337869544815,0.329422806194275
0.49272641952135143,0.329422806194275
0.4978883153449085,0.329892069450962
0.5030502111684655,0.330361332707649
0.5082121069920225,0.331299859221023
0.5129047395588926,0.330830595964336
0.5180666353824496,0.29469732519943687
0.5232285312060065,0.3045518535898639
0.5279211637728766,0.31159080244016896
0.5330830595964335,0.31862975129047394
0.5382449554199906,0.31206006569685596
0.5429375879868606,0.2768653214453308
0.5480994838104176,0.27921163772876584
0.5532613796339747,0.28155795401220085
0.5584232754575317,0.28437353355232287
0.5631159080244017,0.2871891130924449
0.5682778038479588,0.2993899577663069
0.5734396996715156,0.30736743312998593
0.5781323322383858,0.31206006569685596
0.5832942280619428,0.3158141717503519
0.5884561238854997,0.32050680431722195
0.5936180197090568,0.328015016424214
0.5983106522759267,0.332238385734397
0.6034725480994838,0.334115438761145
0.6086344439230409,0.333646175504458
0.6133270764899108,0.332238385734397
